team_id,name,short_name,abbreviation,nickname,mascot,color,alternate_color,logo,conference_id,location,venue_id,venue_name
2184,Duquesne Dukes,Duquesne,DUQ,,Dukes,002D62,b90b2e,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,25.0,Duquesne,3623.0,
2426,Navy Midshipmen,Navy,NAVY,,Midshipmen,00225b,b5a67c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,151.0,Navy,3852.0,
2678,VMI Keydets,VMI,VMI,,Keydets,ae122a,ffd619,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,29.0,VMI,3597.0,
2309,Kent State Golden Flashes,Kent State,KENT,,Golden Flashes,003976,efab00,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,15.0,Kent State,3696.0,
2771,Merrimack Warriors,Merrimack,MRMK,,Warriors,000000,,https://a.espncdn.com/i/teamlogos/ncaa/500/2771.png,32.0,Merrimack,6048.0,
2649,Toledo Rockets,Toledo,TOL,,Rockets,0a2240,ffcd00,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,15.0,Toledo,3739.0,
2230,Fordham Rams,Fordham,FOR,,Rams,830032,909090,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,27.0,Fordham,150.0,
2523,Robert Morris Colonials,Robert Morris,RMU,,Colonials,00214D,a21d2b,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,25.0,Robert Morris,3777.0,
2115,Central Connecticut Blue Devils,C Connecticut,CCSU,,Blue Devils,1B49A2,d1d5d8,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,25.0,Central Connecticut,3624.0,
2198,Eastern Kentucky Colonels,E Kentucky,EKU,,Colonels,660819,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,177.0,Eastern Kentucky,3908.0,
2440,Nevada Wolf Pack,Nevada,NEV,,Wolf Pack,002d62,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,17.0,Nevada,3816.0,
333,Alabama Crimson Tide,Alabama,ALA,,Crimson Tide,9e1632,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,8.0,Alabama,3657.0,
2005,Air Force Falcons,Air Force,AFA,,Falcons,004a7b,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,17.0,Air Force,3713.0,
2083,Bucknell Bison,Bucknell,BUCK,,Bison,000060,00316e,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,27.0,Bucknell,3676.0,
2459,Northern Illinois Huskies,N Illinois,NIU,,Huskies,F1122C,cc0000,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,15.0,Northern Illinois,3764.0,
2483,Oregon Ducks,Oregon,ORE,,Ducks,007030,fee11a,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,5.0,Oregon,3626.0,
2335,Liberty Flames,Liberty,LIB,,Flames,071740,a61f21,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,12.0,Liberty,3992.0,
311,Maine Black Bears,Maine,ME,,Black Bears,127dbe,,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,48.0,Maine,3607.0,
2010,Alabama A&M Bulldogs,Alabama A&M,AAMU,,Bulldogs,790000,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,31.0,Alabama A&M,3809.0,
2287,Illinois State Redbirds,Illinois St,ILST,,Redbirds,CE1126,ffe716,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,21.0,Illinois State,3744.0,
2294,Iowa Hawkeyes,Iowa,IOWA,,Hawkeyes,000000,fcd116,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,5.0,Iowa,3793.0,
399,UAlbany Great Danes,UAlbany,ALB,,Great Danes,3D2777,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,48.0,UAlbany,3969.0,
324,Coastal Carolina Chanticleers,Coastal,CCU,,Chanticleers,007073,876447,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,37.0,Coastal Carolina,3654.0,
2692,Weber State Wildcats,Weber St,WEB,,Wildcats,18005a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,20.0,Weber State,3942.0,
2341,Long Island University Sharks,Long Island,LIU,,Sharks,,,https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png,25.0,Long Island University,6043.0,
2636,UTSA Roadrunners,UTSA,UTSA,,Roadrunners,002A5C,f47321,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,151.0,UTSA,3604.0,
2127,Charleston Southern Buccaneers,Charleston So,CHSO,,Buccaneers,2e3192,ded090,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,179.0,Charleston Southern,3658.0,
2393,Middle Tennessee Blue Raiders,MTSU,MTSU,,Blue Raiders,006db6,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,12.0,Middle Tennessee,3725.0,
2046,Austin Peay Governors,Austin Peay,APSU,,Governors,8e0b0b,,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,177.0,Austin Peay,3742.0,
2453,North Alabama Lions,North Alabama,UNA,,Lions,000000,,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,177.0,North Alabama,4133.0,
2032,Arkansas State Red Wolves,Arkansas St,ARST,,Red Wolves,e81018,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,37.0,Arkansas State,3625.0,
2546,Southeast Missouri State Redhawks,SE Missouri,SEMO,,Redhawks,c8102e,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,179.0,Southeast Missouri State,3758.0,
2415,Morgan State Bears,Morgan St,MORG,,Bears,014786,f47937,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,24.0,Morgan State,3762.0,
2653,Troy Trojans,Troy,TROY,,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,37.0,Troy,3975.0,
2447,Nicholls Colonels,Nicholls,NICH,,Colonels,C41230,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,30.0,Nicholls,3779.0,
2641,Texas Tech Red Raiders,Texas Tech,TTU,,Red Raiders,000000,da291c,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,4.0,Texas Tech,3784.0,
2029,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,UAPB,,Golden Lions,e0aa0f,eaaa00,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,31.0,Arkansas-Pine Bluff,3740.0,
2623,Missouri State Bears,Missouri St,MOST,,Bears,5F0000,e8e8e8,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,12.0,Missouri State,3878.0,
2348,Louisiana Tech Bulldogs,Louisiana Tech,LT,,Bulldogs,002d65,d3313a,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,12.0,Louisiana Tech,3776.0,
2545,SE Louisiana Lions,SE Louisiana,SELA,,Lions,215732,ffc72c,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,30.0,SE Louisiana,3944.0,
328,Utah State Aggies,Utah State,USU,,Aggies,00263a,949ca1,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,17.0,Utah State,3905.0,
2638,UTEP Miners,UTEP,UTEP,,Miners,ff8200,041e42,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,12.0,UTEP,3946.0,
2247,Georgia State Panthers,Georgia St,GAST,,Panthers,1e539a,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,37.0,Georgia State,4246.0,
2502,Portland State Vikings,Portland St,PRST,,Vikings,00311e,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,20.0,Portland State,4765.0,
326,Texas State Bobcats,Texas St,TXST,,Bobcats,4e1719,b4975a,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,37.0,Texas State,3644.0,
2199,Eastern Michigan Eagles,E Michigan,EMU,,Eagles,00331b,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,15.0,Eastern Michigan,3912.0,
2320,Lamar Cardinals,Lamar,LAM,,Cardinals,000000,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,30.0,Lamar,3882.0,
2000,Abilene Christian Wildcats,Abilene Chrstn,ACU,,Wildcats,592d82,b1b3b3,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,177.0,Abilene Christian,5440.0,
2567,SMU Mustangs,SMU,SMU,,Mustangs,354ca1,cc0035,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,1.0,SMU,3735.0,
2837,East Texas A&M Lions,E Texas A&M,ETAM,,Lions,000000,,https://a.espncdn.com/i/teamlogos/ncaa/500/2837.png,30.0,East Texas A&M,4762.0,
2803,Bryant Bulldogs,Bryant,BRY,,Bulldogs,000000,9f8343,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,48.0,Bryant,3661.0,
2464,Northern Arizona Lumberjacks,N Arizona,NAU,,Lumberjacks,003976,1b3069,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,20.0,Northern Arizona,2023.0,
2579,South Carolina Gamecocks,South Carolina,SC,,Gamecocks,73000a,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,8.0,South Carolina,3994.0,
2390,Miami Hurricanes,Miami,MIA,,Hurricanes,005030,f47321,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,1.0,Miami,3948.0,
2628,TCU Horned Frogs,TCU,TCU,,Horned Frogs,4d1979,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,4.0,TCU,3616.0,
333,Alabama Crimson Tide,Tide,ALA,Tide,Tide,000000,ffffff,,8.0,Alabama,,
61,Georgia Bulldogs,Bulldogs,UGA,Bulldogs,Bulldogs,000000,ffffff,,8.0,Georgia,,
57,Florida Gators,Gators,FLA,Gators,Gators,000000,ffffff,,8.0,Florida,,
2,Auburn Tigers,Tigers,AUB,Tigers,Tigers,000000,ffffff,,8.0,Auburn,,
99,LSU Tigers,Tigers,LSU,Tigers,Tigers,000000,ffffff,,8.0,LSU,,
142,Tennessee Volunteers,Volunteers,TENN,Volunteers,Volunteers,000000,ffffff,,8.0,Tennessee,,
194,Ohio State Buckeyes,Buckeyes,OSU,Buckeyes,Buckeyes,000000,ffffff,,5.0,Ohio,,
213,Penn State Nittany Lions,Lions,PSU,Lions,Lions,000000,ffffff,,5.0,Penn,,
275,Wisconsin Badgers,Badgers,WIS,Badgers,Badgers,000000,ffffff,,5.0,Wisconsin,,
251,Texas Longhorns,Longhorns,TEX,Longhorns,Longhorns,000000,ffffff,,4.0,Texas,,
201,Oklahoma Sooners,Sooners,OU,Sooners,Sooners,000000,ffffff,,4.0,Oklahoma,,
66,Iowa State Cyclones,Cyclones,ISU,Cyclones,Cyclones,000000,ffffff,,4.0,Iowa,,
52,Florida State Seminoles,Seminoles,FSU,Seminoles,Seminoles,000000,ffffff,,1.0,Florida,,
150,Clemson Tigers,Tigers,CLEM,Tigers,Tigers,000000,ffffff,,1.0,Clemson,,
120,Miami Hurricanes,Hurricanes,MIA,Hurricanes,Hurricanes,000000,ffffff,,1.0,Miami,,
30,USC Trojans,Trojans,USC,Trojans,Trojans,000000,ffffff,,9.0,USC,,
26,UCLA Bruins,Bruins,UCLA,Bruins,Bruins,000000,ffffff,,9.0,UCLA,,
24,Stanford Cardinal,Cardinal,STAN,Cardinal,Cardinal,000000,ffffff,,9.0,Stanford,,
12,Arizona Wildcats,Wildcats,ARIZ,Wildcats,Wildcats,000000,ffffff,,9.0,Arizona,,
7,Amherst Mammoths,Amherst,AMH,Amherst,Mammoths,3f1f69,ffffff,,,Amherst,,
15,Anna Maria College Amcats,Anna Maria,ANN,Anna Maria,Amcats,000000,,,,Anna Maria College,,
9,Arizona State Sun Devils,Arizona St,ASU,,Sun Devils,8e0c3a,ffc72c,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,4.0,Arizona State,3947.0,
